firstname,lastname,email,emailstatus,language,sent,remindersent,remindercount,usesleft,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,id,token,submitdate,startlanguage,startdate,datestamp,ipaddr,refurl,turno,IM1a,prioridad_seccion,IM3,IM3a,IM4,IM5,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,PL0,PL1,PL2,PL3,PL4,PL5,PL6,PL7,PL8,PL9,PL10,PL11,PL12,PL13,clave,sector_superv,g3_inas_anio3_mas38_porc,g6_pdlmate_rgdes_anio3_porc,Region,nombreDistrito,conauh_A,tercil_AUH,MatrículaInicial2025,Ambito,ira_mat,ira_pl,anio,NSE,pi_1,pi_2,pi_3,pi_total_estudiante,weight_design,prob_respuesta,inv_no_respuesta,weight_no_respuesta,weight_calibrate
60556500,60556500,diegoparedes.060556500@abc.gob.ar,OK,es,N,N,0,-29,,"El CUE-Anexo 060556500  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº41 ""HIPOLITO YRIGOYEN""",14,Junín,Estatal,Oficial,60556500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº41 ""HIPOLITO YRIGOYEN""",67,156,Urbano,2169,60556500,2026-03-10T15:36:59Z,es,2026-03-10T15:26:36Z,2026-03-10T15:36:59Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,2,1,1,2,1,1,1,1,A1,A1,A1,,A1,3,1,4,5,6,1,1,2,2,1,A1,6,,0053PP0041,Estatal,32.835820895522389,17.910447761194028,14,Junín,39.65087281795511,2,413,Urbano,90.9090909090909,68.18181818181817,3,Medio,1,0.40298507462686567,0.37037037037037035,0.14925373134328357,6.7,0.5446585870593437,1.836012547601759,12.301284068931785,15.270994615748442
61330100,61330100,diegoparedes.061330100@abc.gob.ar,OK,es,N,N,0,-63,,"El CUE-Anexo 061330100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""MERCEDES SOSA""",6,Tigre,Estatal,Oficial,61330100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""MERCEDES SOSA""",113,167,Urbano,3490,61330100,2026-03-15T23:53:23Z,es,2026-03-15T23:51:20Z,2026-03-15T23:53:23Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Reserva,3,NA,2,,A1,1,1,1,2,2,1,1,1,A1,A1,A1,,A1,1,1,1,2,1,1,1,1,3,1,A1,1,,0055PP0053,Estatal,66.956521739130437,24.347826086956523,06,Tigre,58.73287671232876,3,584,Urbano,90.9090909090909,90.9090909090909,3,Bajo,1,0.23008849557522124,1,0.23008849557522124,4.346153846153846,0.16531157799822796,6.049183076642819,26.290680294639944,24.155039867304072
61330100,61330100,diegoparedes.061330100@abc.gob.ar,OK,es,N,N,0,-63,,"El CUE-Anexo 061330100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""MERCEDES SOSA""",6,Tigre,Estatal,Oficial,61330100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""MERCEDES SOSA""",113,167,Urbano,3491,61330100,2026-03-15T23:56:19Z,es,2026-03-15T23:53:32Z,2026-03-15T23:56:19Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Reserva,3,NA,2,,A1,1,1,2,1,1,2,1,1,A1,A1,A1,,A1,1,1,4,1,3,2,1,1,4,3,A1,4,,0055PP0053,Estatal,66.956521739130437,24.347826086956523,06,Tigre,58.73287671232876,3,584,Urbano,90.9090909090909,72.72727272727273,3,Bajo,1,0.23008849557522124,1,0.23008849557522124,4.346153846153846,0.16531157799822796,6.049183076642819,26.290680294639944,26.473687315472013
61330100,61330100,diegoparedes.061330100@abc.gob.ar,OK,es,N,N,0,-63,,"El CUE-Anexo 061330100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""MERCEDES SOSA""",6,Tigre,Estatal,Oficial,61330100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""MERCEDES SOSA""",113,167,Urbano,3512,61330100,2026-03-16T01:36:20Z,es,2026-03-16T01:33:21Z,2026-03-16T01:36:20Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Reserva,5,NA,2,,A1,1,2,1,1,2,1,1,1,A1,A1,A1,,A1,5,1,4,3,3,1,1,2,4,2,A1,5,,0055PP0053,Estatal,66.956521739130437,24.347826086956523,06,Tigre,58.73287671232876,3,584,Urbano,90.9090909090909,54.54545454545454,3,Bajo,1,0.23008849557522124,1,0.23008849557522124,4.346153846153846,0.16531157799822796,6.049183076642819,26.290680294639944,28.792334763639957
60933900,60933900,diegoparedes.060933900@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060933900  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº37 ""TENIENTE GENERAL PABLO",2,Lomas de Zamora,Estatal,Oficial,60933900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº37 ""TENIENTE GENERAL PABLO RICCHERI""",54,174,Urbano,1173,60933900,2026-03-05T16:17:54Z,es,2026-03-05T16:16:08Z,2026-03-05T16:17:54Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,3,NA,2,,A1,1,1,1,1,1,1,1,1,A1,A1,A3,,A1,1,1,1,1,1,1,1,3,4,2,A1,3,,0062PP0037,Estatal,50,10.714285714285714,02,Lomas de Zamora,48.39449541284404,3,451,Urbano,90.9090909090909,81.81818181818183,3,Bajo,0.0726751805912648,0.3333333333333333,0.5555555555555556,0.01345836677616015,74.30322093549847,0.41129621016526613,2.431337744634657,180.6562256084055,173.94747221628083
60822900,60822900,diegoparedes.060822900@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060822900  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº46 ""JUAN XXIII""",2,Lomas de Zamora,Estatal,Oficial,60822900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº46 ""JUAN XXIII""",141,177,Urbano,2530,60822900,2026-03-11T20:10:17Z,es,2026-03-11T20:06:39Z,2026-03-11T20:10:17Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,2,2,1,1,1,A1,A1,A1,,A1,2,2,2,2,1,2,1,1,2,1,A1,3,,0062PP0046,Estatal,53.846153846153847,16.239316239316238,02,Lomas de Zamora,70.87248322147651,3,721,Urbano,90.9090909090909,95.45454545454545,3,Bajo,1,0.2127659574468085,0.3333333333333333,0.07092198581560283,14.100000000000001,0.29505351803226076,3.3892156469412487,47.78794062187161,42.85240060841383
60105100,60105100,diegoparedes.060105100@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060105100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº81 ""SOBERANIA NACIONAL""",2,Lomas de Zamora,Estatal,Oficial,60105100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº81 ""SOBERANIA NACIONAL""",58,181,Urbano,1256,60105100,2026-03-06T09:13:05Z,es,2026-03-06T09:10:18Z,2026-03-06T09:13:05Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,1,4,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,3,3,3,A1,5,,0062PP0081,Estatal,27.586206896551722,10.344827586206897,02,Lomas de Zamora,52.38095238095239,3,319,Urbano,90.9090909090909,68.18181818181817,3,Bajo,1,0.4482758620689655,0.38461538461538464,0.1724137931034483,5.8,0.41089383412138614,2.4337186809782603,14.115568349673909,14.525048234702709
60105100,60105100,diegoparedes.060105100@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060105100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº81 ""SOBERANIA NACIONAL""",2,Lomas de Zamora,Estatal,Oficial,60105100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº81 ""SOBERANIA NACIONAL""",58,181,Urbano,1258,60105100,2026-03-06T09:21:46Z,es,2026-03-06T09:18:34Z,2026-03-06T09:21:46Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,2,1,2,1,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,5,3,3,A1,3,,0062PP0081,Estatal,27.586206896551722,10.344827586206897,02,Lomas de Zamora,52.38095238095239,3,319,Urbano,90.9090909090909,68.18181818181817,3,Bajo,1,0.4482758620689655,0.38461538461538464,0.1724137931034483,5.8,0.41089383412138614,2.4337186809782603,14.115568349673909,14.525048234702709
60148400,60148400,diegoparedes.060148400@abc.gob.ar,OK,es,N,N,0,-29,,"El CUE-Anexo 060148400  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",2,Lomas de Zamora,Estatal,Oficial,60148400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",78,183,Urbano,3434,60148400,2026-03-14T19:52:23Z,es,2026-03-14T19:48:05Z,2026-03-14T19:52:23Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,1,NA,2,,A1,2,1,1,1,1,1,1,1,A2,A1,A1,,A1,3,1,3,3,3,1,1,5,3,1,A1,4,,0062PP0091,Estatal,35.897435897435898,0,02,Lomas de Zamora,38.80597014925373,2,484,Urbano,90.9090909090909,59.09090909090909,3,Medio,1,0.32051282051282054,1,0.32051282051282054,3.1199999999999997,0.4387945412323563,2.278970921542223,7.110389275211736,8.815477846129374
60148400,60148400,diegoparedes.060148400@abc.gob.ar,OK,es,N,N,0,-29,,"El CUE-Anexo 060148400  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",2,Lomas de Zamora,Estatal,Oficial,60148400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",78,183,Urbano,3437,60148400,2026-03-14T20:07:09Z,es,2026-03-14T20:02:21Z,2026-03-14T20:07:09Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,3,NA,2,,A1,1,1,1,3,1,1,1,1,A1,A1,A1,,A1,1,1,5,1,1,1,1,1,4,2,A1,1,,0062PP0091,Estatal,35.897435897435898,0,02,Lomas de Zamora,38.80597014925373,2,484,Urbano,90.9090909090909,81.81818181818183,3,Medio,1,0.32051282051282054,1,0.32051282051282054,3.1199999999999997,0.4387945412323563,2.278970921542223,7.110389275211736,8.844137282866079
60148400,60148400,diegoparedes.060148400@abc.gob.ar,OK,es,N,N,0,-29,,"El CUE-Anexo 060148400  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",2,Lomas de Zamora,Estatal,Oficial,60148400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",78,183,Urbano,3438,60148400,2026-03-14T20:12:56Z,es,2026-03-14T20:08:08Z,2026-03-14T20:12:56Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,3,NA,2,,A1,1,1,1,3,1,1,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,1,2,1,A1,1,,0062PP0091,Estatal,35.897435897435898,0,02,Lomas de Zamora,38.80597014925373,2,484,Urbano,90.9090909090909,100,3,Medio,1,0.32051282051282054,1,0.32051282051282054,3.1199999999999997,0.4387945412323563,2.278970921542223,7.110389275211736,8.867064832255444
60148400,60148400,diegoparedes.060148400@abc.gob.ar,OK,es,N,N,0,-29,,"El CUE-Anexo 060148400  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",2,Lomas de Zamora,Estatal,Oficial,60148400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº91 ""ANTONIO MENTRUYT""",78,183,Urbano,3439,60148400,2026-03-14T20:17:50Z,es,2026-03-14T20:14:13Z,2026-03-14T20:17:50Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Suplente,3,NA,2,,A1,1,1,1,1,2,1,1,1,A1,A2,A1,,A1,1,1,2,1,3,1,1,1,4,2,A1,3,,0062PP0091,Estatal,35.897435897435898,0,02,Lomas de Zamora,38.80597014925373,2,484,Urbano,90.9090909090909,81.81818181818183,3,Medio,1,0.34615384615384615,0.037037037037037035,0.01282051282051282,78,0.4387945412323563,2.278970921542223,177.7597318802934,221.103432071652
60526400,60526400,diegoparedes.060526400@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060526400  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ""MARIANO MORENO""",10,Marcos Paz,Estatal,Oficial,60526400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ""MARIANO MORENO""",12,193,Rural Disperso,3776,60526400,2026-03-18T10:39:09Z,es,2026-03-18T10:36:11Z,2026-03-18T10:39:09Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,3,NA,Principal,13,NA,2,,A1,1,1,1,1,3,1,1,1,A1,A1,A1,,A1,1,1,4,1,1,1,1,5,4,3,A1,1,,0067PP0007,Estatal,-,,10,Marcos Paz,38.23529411764706,2,67,Rural Disperso,90.9090909090909,72.72727272727273,3,Medio,0.2471326767409788,1,0.8333333333333334,0.205943897284149,4.855691346950962,0.8020999714938061,1.2467273850385894,6.053723375538679,7.52006114086154
60697000,60697000,diegoparedes.060697000@abc.gob.ar,OK,es,N,N,0,-13,,"El CUE-Anexo 060697000  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº170 ""FUERZA AEREA ARGENTINA",3,La Matanza,Estatal,Oficial,60697000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº170 ""FUERZA AEREA ARGENTINA""",71,219,Urbano,3349,60697000,2026-03-13T21:27:58Z,es,2026-03-13T21:26:05Z,2026-03-13T21:27:58Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,3,NA,2,,A1,1,1,1,1,2,1,1,2,A1,A1,A1,,A1,1,1,1,1,1,1,1,1,1,1,A1,1,,0069PP0170,Estatal,53.191489361702125,14.893617021276595,03,La Matanza,49.8876404494382,3,448,Urbano,90.9090909090909,100,3,Bajo,1,0.38028169014084506,0.5185185185185185,0.19718309859154928,5.071428571428572,0.21210481321733426,4.714650199735661,23.910011727230852,20.91341252864276
60697000,60697000,diegoparedes.060697000@abc.gob.ar,OK,es,N,N,0,-13,,"El CUE-Anexo 060697000  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº170 ""FUERZA AEREA ARGENTINA",3,La Matanza,Estatal,Oficial,60697000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº170 ""FUERZA AEREA ARGENTINA""",71,219,Urbano,4917,60697000,2026-04-09T22:59:09Z,es,2026-04-09T22:48:53Z,2026-04-09T22:59:09Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,2,NA,2,,A1,1,1,1,1,2,1,1,1,A2,A1,A1,,A1,1,1,3,1,1,1,1,3,1,1,A1,1,,0069PP0170,Estatal,53.191489361702125,14.893617021276595,03,La Matanza,49.8876404494382,3,448,Urbano,90.9090909090909,90.9090909090909,3,Bajo,1,0.38028169014084506,0.5185185185185185,0.19718309859154928,5.071428571428572,0.21210481321733426,4.714650199735661,23.910011727230852,21.96775739640018
61264000,61264000,diegoparedes.061264000@abc.gob.ar,OK,es,N,N,0,-7,,El CUE-Anexo 061264000  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº185,3,La Matanza,Estatal,Oficial,61264000,ESCUELA DE EDUCACIÓN PRIMARIA Nº185,86,223,Urbano,1144,61264000,2026-03-05T15:43:13Z,es,2026-03-05T15:37:26Z,2026-03-05T15:43:13Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,2,1,1,2,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,1,1,1,A1,1,,0069PP0185,Estatal,43.02325581395349,9.3023255813953494,03,La Matanza,53.22862129144852,3,582,Urbano,90.9090909090909,100,3,Bajo,1,0.3372093023255814,0.27586206896551724,0.09302325581395349,10.75,0.19441168782009163,5.143723668123282,55.29502943232528,48.3650018450071
61264000,61264000,diegoparedes.061264000@abc.gob.ar,OK,es,N,N,0,-7,,El CUE-Anexo 061264000  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº185,3,La Matanza,Estatal,Oficial,61264000,ESCUELA DE EDUCACIÓN PRIMARIA Nº185,86,223,Urbano,1148,61264000,2026-03-05T15:47:55Z,es,2026-03-05T15:44:35Z,2026-03-05T15:47:55Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,2,1,2,1,1,1,A1,A1,A1,,A1,1,1,3,1,1,1,1,1,1,1,A1,1,,0069PP0185,Estatal,43.02325581395349,9.3023255813953494,03,La Matanza,53.22862129144852,3,582,Urbano,90.9090909090909,95.45454545454545,3,Bajo,1,0.3372093023255814,0.27586206896551724,0.09302325581395349,10.75,0.19441168782009163,5.143723668123282,55.29502943232528,49.584157049938895
61264000,61264000,diegoparedes.061264000@abc.gob.ar,OK,es,N,N,0,-7,,El CUE-Anexo 061264000  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº185,3,La Matanza,Estatal,Oficial,61264000,ESCUELA DE EDUCACIÓN PRIMARIA Nº185,86,223,Urbano,1154,61264000,2026-03-05T15:53:14Z,es,2026-03-05T15:50:33Z,2026-03-05T15:53:14Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,1,,A1,1,1,2,1,2,1,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,1,1,1,A1,1,,0069PP0185,Estatal,43.02325581395349,9.3023255813953494,03,La Matanza,53.22862129144852,3,582,Urbano,90.9090909090909,100,3,Bajo,1,0.3372093023255814,0.27586206896551724,0.09302325581395349,10.75,0.19441168782009163,5.143723668123282,55.29502943232528,48.3650018450071
61264000,61264000,diegoparedes.061264000@abc.gob.ar,OK,es,N,N,0,-7,,El CUE-Anexo 061264000  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº185,3,La Matanza,Estatal,Oficial,61264000,ESCUELA DE EDUCACIÓN PRIMARIA Nº185,86,223,Urbano,1161,61264000,2026-03-05T16:01:42Z,es,2026-03-05T16:00:06Z,2026-03-05T16:01:42Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,1,,A1,1,1,2,1,2,1,1,1,A1,A1,A1,,A1,1,1,1,1,1,1,1,1,1,1,A1,1,,0069PP0185,Estatal,43.02325581395349,9.3023255813953494,03,La Matanza,53.22862129144852,3,582,Urbano,90.9090909090909,100,3,Bajo,1,0.3372093023255814,0.27586206896551724,0.09302325581395349,10.75,0.19441168782009163,5.143723668123282,55.29502943232528,48.3650018450071
61317200,61317200,diegoparedes.061317200@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 061317200  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº201 ""MERCEDES SOSA""",3,La Matanza,Estatal,Oficial,61317200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº201 ""MERCEDES SOSA""",109,226,Urbano,4820,61317200,2026-04-07T11:34:41Z,es,2026-04-07T11:28:08Z,2026-04-07T11:34:41Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,2,NA,Principal,4,NA,2,,A1,1,1,1,1,1,3,1,1,A1,A1,A1,,A1,3,1,5,3,3,1,1,5,3,2,A3,6,,0069PP0201,Estatal,68.181818181818187,14.545454545454545,03,La Matanza,72.8,3,641,Urbano,90.9090909090909,36.36363636363637,3,Bajo,0.10329221897782868,0.25688073394495414,0.35714285714285715,0.009476350364938413,105.52585768672127,0.21922209058361128,4.5615840873417826,481.3650732268413,569.6216325600014
60233100,60233100,diegoparedes.060233100@abc.gob.ar,OK,es,N,N,0,0,,"El CUE-Anexo 060233100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº32 ""GABRIELA MISTRAL""",10,Mercedes,Estatal,Oficial,60233100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº32 ""GABRIELA MISTRAL""",1,230,Rural Disperso,425,60233100,2026-03-03T13:44:36Z,es,2026-03-03T13:34:34Z,2026-03-03T13:44:36Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,3,NA,Principal,13,NA,2,,A1,1,1,2,1,2,1,1,1,A1,A1,A1,,A1,3,1,2,1,3,1,1,2,4,2,A1,1,,0070PP0032,Estatal,0,0,10,Mercedes,33.33333333333333,2,9,Rural Disperso,90.9090909090909,77.27272727272727,3,Medio,0.03319692672640013,1,1,0.03319692672640013,30.123270393121715,0.8406912705999005,1.189497304148787,35.831548924763254,44.539580477046464
60991700,60991700,diegoparedes.060991700@abc.gob.ar,OK,es,N,N,0,-12,,"El CUE-Anexo 060991700  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº39 ""FRAGATA LIBERTAD""",8,Merlo,Estatal,Oficial,60991700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº39 ""FRAGATA LIBERTAD""",118,237,Urbano,1632,60991700,2026-03-08T19:28:56Z,es,2026-03-08T19:25:12Z,2026-03-08T19:28:56Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,3,NA,2,,A1,1,1,1,1,2,1,1,1,A2,A1,A1,E,A1,3,3,3,3,3,2,2,3,4,2,A1,2,Estudiante con,0071PP0039,Estatal,66.666666666666671,17.5,08,Merlo,61.86943620178042,3,668,Urbano,90.9090909090909,63.63636363636363,3,Bajo,1,0.2288135593220339,0.48148148148148145,0.11016949152542373,9.076923076923077,0.28330486610137284,3.5297664094558034,32.03941817813729,33.675263868996176
60747700,60747700,diegoparedes.060747700@abc.gob.ar,OK,es,N,N,0,-8,,"El CUE-Anexo 060747700  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""MANUEL BELGRANO""",17,Monte,Estatal,Oficial,60747700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""MANUEL BELGRANO""",9,243,Rural Agrupado,126,60747700,2026-02-27T23:10:48Z,es,2026-02-27T23:06:59Z,2026-02-27T23:10:48Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,3,NA,Principal,2,NA,2,,A1,1,1,2,1,2,1,1,1,A1,A1,A1,,A1,2,1,2,1,2,1,1,2,2,2,A1,5,,0072PP0003,Estatal,11.111111111111111,0,17,Monte,23.809523809523807,2,39,Rural Agrupado,90.9090909090909,86.36363636363636,3,Medio,0.14385334914773396,1,1,0.14385334914773396,6.951523936874239,0.4303436300799895,2.3237244148684773,16.153425892657307,20.105186969035266
60552900,60552900,diegoparedes.060552900@abc.gob.ar,OK,es,N,N,0,-10,,"El CUE-Anexo 060552900  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ""AMANCIO ALCORTA""",9,Moreno,Estatal,Oficial,60552900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ""AMANCIO ALCORTA""",72,249,Urbano,4817,60552900,2026-04-07T11:25:36Z,es,2026-04-07T11:20:24Z,2026-04-07T11:25:36Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,2,1,1,1,A2,A1,A1,,A1,1,1,2,1,3,1,1,1,1,1,A2,6,,0073PP0017,Estatal,56.060606060606062,1.5151515151515151,09,Moreno,49.08722109533469,3,509,Urbano,90.9090909090909,81.81818181818183,3,Bajo,1,0.4305555555555556,0.3548387096774194,0.1527777777777778,6.545454545454545,0.47735686480115097,2.094868794683748,13.711868474293622,13.202671828401753
60552900,60552900,diegoparedes.060552900@abc.gob.ar,OK,es,N,N,0,-10,,"El CUE-Anexo 060552900  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ""AMANCIO ALCORTA""",9,Moreno,Estatal,Oficial,60552900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ""AMANCIO ALCORTA""",72,249,Urbano,4826,60552900,2026-04-07T11:48:35Z,es,2026-04-07T11:46:42Z,2026-04-07T11:48:35Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,1,1,1,2,A2,A1,A1,,A1,1,1,2,1,3,1,1,1,4,1,A1,1,,0073PP0017,Estatal,56.060606060606062,1.5151515151515151,09,Moreno,49.08722109533469,3,509,Urbano,90.9090909090909,90.9090909090909,3,Bajo,1,0.4305555555555556,0.3548387096774194,0.1527777777777778,6.545454545454545,0.47735686480115097,2.094868794683748,13.711868474293622,12.598028120227776
60347100,60347100,diegoparedes.060347100@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060347100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""DR. ALBERTO VERA""",9,Moreno,Estatal,Oficial,60347100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""DR. ALBERTO VERA""",72,256,Urbano,4578,60347100,2026-04-01T13:57:55Z,es,2026-04-01T13:34:50Z,2026-04-01T13:57:55Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,2,1,1,2,A1,A1,A1,,A1,1,2,1,3,1,1,2,1,2,2,A1,5,,0073PP0059,Estatal,60.273972602739725,23.287671232876711,09,Moreno,47.53363228699551,3,436,Urbano,90.9090909090909,86.36363636363636,3,Bajo,1,0.375,0.37037037037037035,0.1388888888888889,7.199999999999999,0.4829456750920512,2.070626266213889,14.90850911674,14.026169049226974
60347100,60347100,diegoparedes.060347100@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060347100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""DR. ALBERTO VERA""",9,Moreno,Estatal,Oficial,60347100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""DR. ALBERTO VERA""",72,256,Urbano,4606,60347100,2026-04-01T14:23:08Z,es,2026-04-01T14:21:13Z,2026-04-01T14:23:08Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,2,1,1,1,1,1,1,A1,A1,A2,,A1,5,2,2,1,1,1,2,4,4,2,A1,6,,0073PP0059,Estatal,60.273972602739725,23.287671232876711,09,Moreno,47.53363228699551,3,436,Urbano,90.9090909090909,59.09090909090909,3,Bajo,1,0.375,0.37037037037037035,0.1388888888888889,7.199999999999999,0.4829456750920512,2.070626266213889,14.90850911674,15.998402720937927
60347100,60347100,diegoparedes.060347100@abc.gob.ar,OK,es,N,N,0,-9,,"El CUE-Anexo 060347100  corresponde a: ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""DR. ALBERTO VERA""",9,Moreno,Estatal,Oficial,60347100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""DR. ALBERTO VERA""",72,256,Urbano,4620,60347100,2026-04-01T14:47:22Z,es,2026-04-01T14:32:17Z,2026-04-01T14:47:22Z,10.20.1.191,http://siri.abc.gov.ar/index.php/743224,1,NA,Principal,1,NA,2,,A1,1,1,1,1,1,1,1,3,A1,A1,A1,,A1,1,3,1,1,1,1,2,1,1,1,A1,4,,0073PP0059,Estatal,60.273972602739725,23.287671232876711,09,Moreno,47.53363228699551,3,436,Urbano,90.9090909090909,90.9090909090909,3,Bajo,1,0.375,0.37037037037037035,0.1388888888888889,7.199999999999999,0.4829456750920512,2.070626266213889,14.90850911674,13.697463437275148
